Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,17-Oct-25,25-Jun-30,CE,19000,-,-,-,11740.5,-,11235.6,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,22000,-,-,-,9790.15,-,9054.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,24000,-,-,-,8591.55,-,7687.65,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,26000,-,-,-,7487.55,-,6421.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,28000,-,-,-,6483,-,5277.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,25000,-,-,-,8027,-,7040.3,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,30000,-,-,-,5580.35,-,4271.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,29000,-,-,-,6019.2,-,4756.85,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,19000,-,-,-,5794.9,-,8979.3,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,31000,-,-,-,1546.6,-,1271.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,22000,-,-,-,4499.55,-,6440.2,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,27000,-,-,-,2889.8,-,2955.35,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,26000,-,-,-,3194,3194,3539.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,21000,-,-,-,4902.4,-,7266.6,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,28000,-,-,-,2639.2,-,2437.15,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,29000,-,-,-,1932.55,-,1985.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,20000,-,-,-,5333.85,-,8115.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,25000,-,-,-,4000,4000,4186.55,-,-,-,225,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,23000,-,-,-,4125.7,-,5645.2,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,30000,-,-,-,1877.7,-,1598.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,28-Dec-27,CE,24000,-,-,-,3778.95,-,4891,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,31000,-,-,-,1955.45,-,1760.65,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,30000,-,-,-,2278.45,-,2127.8,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,20000,-,-,-,5724.65,-,8622.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,26000,-,-,-,3200.9,-,4155.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,19000,-,-,-,6252.25,-,9458.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,21000,-,-,-,5226.55,-,7801.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,28000,-,-,-,2596.45,-,3028.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,23000,-,-,-,4323.1,-,6229.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,22000,-,-,-,4759.5,-,7001.55,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,25000,-,-,-,3545.15,-,4800.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,29000,-,-,-,2333.25,-,2549.6,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,27000,-,-,-,2885.15,-,3563.75,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,27-Jun-28,CE,24000,-,-,-,3918.85,-,5493.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,29000,-,-,-,3645.75,-,3111.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,20000,-,-,-,8115.5,-,9113.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,23000,-,-,-,6377.6,-,6791.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,27000,-,-,-,4437.95,-,4154.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,28000,-,-,-,2800,2800,3607.75,-,-,-,1050,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,22000,-,-,-,6932.45,-,7542,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,31000,-,-,-,2968.35,-,2266.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,30000,-,-,-,2558,2558,2664.35,-,-,-,7950,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,19000,-,-,-,8739,-,9923.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,24000,-,-,-,5850.3,-,6072.2,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,26000,-,-,-,4879.7,-,4749.2,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,21000,-,-,-,7512.5,-,8317.95,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Dec-28,CE,25000,-,-,-,5350.4,-,5389.8,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,19000,-,-,-,11036.95,-,10373.95,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,20000,-,-,-,10410,-,9588.85,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,25000,-,-,-,7557.7,-,5958.15,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,29000,-,-,-,5677.9,-,3667.1,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,27000,-,-,-,6570.4,-,4728.65,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,21000,-,-,-,9799.75,-,8817.2,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,28000,-,-,-,6112.6,-,4176,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,24000,-,-,-,8085.35,-,6629.2,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,31000,-,-,-,4882.55,-,2782,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,30000,-,-,-,5268.4,-,3202.55,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,26000,-,-,-,7052.2,-,5323.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,22000,-,-,-,9207.9,-,8063.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,26-Jun-29,CE,23000,-,-,-,8636,-,7332.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,27000,-,-,-,6201.65,-,5284.95,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,23000,-,-,-,8286.75,-,7852.15,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,29000,-,-,-,5305.8,-,4213.1,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,25000,-,-,-,7196.25,-,6504.8,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,28000,-,-,-,5741.5,-,4729.65,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,22000,-,-,-,8865.25,-,8564.6,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,26000,-,-,-,6686.95,-,5877.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,19000,-,-,-,10714.6,-,10808.95,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,20000,-,-,-,10081.1,-,10047,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,31000,-,-,-,4512.25,-,3298.55,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,24000,-,-,-,7730,-,7164.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,24-Dec-29,CE,21000,-,-,-,9463.95,-,9297.6,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,29000,75,99.25,75,93.55,92.7,93.55,2518,54940.07,173.57,209100,31050,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,20000,-,-,-,5090.05,-,6223.3,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,28000,198.45,249.8,192.7,231.45,231,231.45,3185,67434.87,549.87,868650,-6450,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,19000,-,-,-,5966.85,-,7197.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,25000,1610,1834.85,1608.5,1772.55,1766.5,1772.55,1170,23474.39,1536.89,370575,-18900,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,26000,938.25,1124.5,935.05,1070.5,1069.05,1070.5,4772,96893.75,3839.75,810300,24450,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,23000,3458.9,3458.9,3457,3457,3457,3345,2,39.69,5.19,450,150,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,27000,450.05,573.95,450.05,540.05,541.2,540.05,2913,60141.21,1152.96,1206000,600,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,30000,42.7,60.05,40.1,48.8,49.55,48.8,1054,23752.97,37.97,165675,12675,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,31000,-,-,-,200.35,-,26.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,20000,-,-,-,3829.5,-,6502.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,26000,1378.9,1556.85,1350.4,1500.1,1491,1500.1,638,13156.95,715.95,116575,15225,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,28000,-,-,-,1533.95,-,614.75,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,27000,782.5,950.45,782.5,913.85,921.5,913.85,1182,24725.8,790.3,263625,9675,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,19000,-,-,-,5792,5792,7461.2,-,-,-,100,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,29000,-,-,-,864.2,-,364.95,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,24000,3047.95,3058,2854.3,3031.7,3031.7,2859.1,34,688.26,76.26,4800,450,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,22000,-,-,-,2722.55,-,4609.75,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,25000,2100,2240,2080,2197.3,2191,2197.3,90,1835.37,147.87,33600,-2475,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,18000,-,-,-,7400,7400,8421.35,-,-,-,100,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,21000,-,-,-,3881.9,-,5548.75,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,23000,-,-,-,2645.65,-,3703.95,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,31000,-,-,-,507.8,-,109.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,12000,-,-,-,8690,8690,14184.15,-,-,-,50,-,25709.85
NIFTY,17-Oct-25,30-Jun-26,CE,30000,120.65,144.75,120.65,138.05,135.55,138.05,433,9785.62,43.12,39075,5925,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,29000,-,-,-,587.75,-,611.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,27000,-,-,-,1156.15,-,1331.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,25000,-,-,-,2071.5,-,2493.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,26000,-,-,-,1566.7,-,1856,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,31000,-,-,-,272.8,-,242,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,22000,-,-,-,4133.45,-,4930.6,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,23000,-,-,-,3363.4,-,4052.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,24000,-,-,-,2671.85,-,3231.8,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,28000,-,-,-,832.9,-,919.05,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,30000,-,-,-,404.4,-,391.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,20000,-,-,-,5846.9,-,6779.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Sep-26,CE,21000,-,-,-,4967.05,-,5845.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,31000,270,310,270,285,285,409.9,83,1947.87,18.12,26625,900,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,24000,3650.5,3756.25,3650.5,3756.25,3756.25,3756.25,12,249.31,33.31,10200,75,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,29000,770,849,755,810,820,810,67,1497.83,40.58,49575,2400,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,23000,-,-,-,4350,4350,4388.95,-,-,-,5100,-,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,26000,2230,2435,2230,2377.5,2370,2377.5,84,1787.21,149.21,41850,900,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,30000,450,520,450,490,490,490,64,1463.81,23.81,67650,-900,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,16000,-,-,-,6200,6200,10776.65,-,-,-,50,-,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,27000,1670,1798.4,1646.3,1741.85,1743,1741.85,58,1250.13,75.63,81825,-,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,19000,-,-,-,7516,7516,7979.9,-,-,-,125,-,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,21000,-,-,-,5675,5675,6138.85,-,-,-,225,-,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,25000,3000,3144.5,3000,3071.75,3071.7,3071.75,121,2548.24,279.49,76925,975,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,20000,-,-,-,3704.3,-,7053.8,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,28000,1127.6,1299.95,1127.6,1236.05,1232.3,1236.05,194,4253.1,179.1,77925,2100,25709.85
NIFTY,17-Oct-25,29-Dec-26,CE,22000,-,-,-,5240,5240,5245.6,-,-,-,1875,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,25000,-,-,-,2090.05,-,3542.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,22000,-,-,-,2783.5,-,5855.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,19000,-,-,-,7800,7800,8486.3,-,-,-,75,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,27000,-,-,-,1932.5,-,2326.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,26000,-,-,-,1900.85,-,2896.15,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,28000,-,-,-,2186.3,-,1835.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,23000,-,-,-,2530.05,-,5033.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,21000,-,-,-,3061.8,-,6712.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,30000,-,-,-,1478.4,-,1085.1,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,29000,-,-,-,1545.2,-,1423.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,20000,-,-,-,3367.05,-,7592.4,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,31000,-,-,-,1151.25,-,813.65,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,29-Jun-27,CE,24000,-,-,-,3850,3850,4258.3,-,-,-,600,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25450,756,950,756,905.4,905.4,895.35,36,712.04,24.89,1800,450,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26350,368.7,368.7,324,362.9,363.15,362.9,17,340.4,4.44,1050,1050,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25900,475.05,642.9,475.05,600.2,584.95,600.2,314,6238.36,138.91,26850,4875,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26500,227.35,331.95,227.35,306.25,305.25,306.25,9226,185416.35,2049.6,933225,91875,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24600,1589,1589,1500,1500,1500,1517.15,3,58.86,3.51,375,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25350,857.95,1014.45,857.95,891.15,891.15,959.8,21,414.68,15.42,1350,150,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,19500,-,-,-,5980,5980,6435.85,-,-,-,1150,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25650,668.5,800,668.5,707.1,707.1,774.2,26,514.9,14.72,5400,-1050,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23800,-,-,-,1461.55,-,2220.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23250,-,-,-,1880.1,-,2741.8,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24650,-,-,-,1041.25,1041.25,1476.35,-,-,-,225,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24450,-,-,-,1582.35,1582.35,1642.15,-,-,-,525,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,27050,-,-,-,150.9,-,216.35,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25550,715.3,862.9,708,782.35,782.35,833.5,64,1265.68,39.28,1950,-1200,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26700,-,-,-,206.3,-,311,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23750,-,-,-,1497.65,-,2267.35,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24700,1477.1,1502.4,1450,1450,1450,1436.05,9,176.61,9.88,4425,375,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26850,-,-,-,180.8,-,267.2,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23950,-,-,-,1355.25,-,2082.95,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,30000,7.95,11,7.05,10.45,10.5,10.45,3078,69277.49,22.49,640250,25200,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24900,1230,1327,1200,1327,1327,1279.6,12,235.48,11.38,14925,-225,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26900,-,-,-,172.9,-,253.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24350,-,-,-,1490.25,1490.25,1727.55,-,-,-,225,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,19000,6815,6815,6815,6815,6815,6930.05,1,19.36,5.11,11225,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26400,283.35,375,278.15,343.7,340.25,343.7,425,8523.3,108.3,16650,16650,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23150,-,-,-,1961.4,-,2838.3,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24200,-,-,-,1591.55,1591.55,1858.4,-,-,-,75,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24400,-,-,-,1530,1530,1684.65,-,-,-,300,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25850,667,675,581.95,581.95,581.95,663.65,6,119.2,2.88,3750,-75,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26950,-,-,-,165.3,-,240.75,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,27000,95.05,172.95,95,154,154.6,154,18090,368370.91,2048.41,2607050,-37850,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26450,277.75,325.25,263.55,300,300,395.65,8,160.49,1.79,600,600,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25600,670.1,839.4,666.65,789.8,784.7,789.8,563,11133.79,324.19,35700,2775,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,27200,-,-,-,131.3,-,183.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,16000,-,-,-,9000,9000,9895.3,-,-,-,350,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,29000,11.5,15.25,9.95,13.8,14,13.8,4356,94787.75,44.75,912450,34375,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24250,-,-,-,1157.6,-,1814.45,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25250,910,1051.15,910,1051.15,1051.15,1026.7,3,58.97,2.16,12300,-75,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23100,-,-,-,2002.55,-,2886.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26050,399.7,544,399.7,513.2,512.65,513.2,175,3484.83,65.77,2400,600,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26800,-,-,-,189,-,281.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25950,448.9,602.35,448.9,564.4,564.4,564.4,119,2365.41,49.37,8475,3150,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,22900,-,-,-,2170.6,-,3081.15,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,26600,199.35,295.6,199.35,267.95,266.95,267.95,1424,28685.79,276.99,44325,35850,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24800,1290,1469.95,1280,1408.05,1408.05,1356.8,53,1041.23,55.43,15825,1500,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,17000,8841.7,8841.7,8841.7,8841.7,8841.7,8841.7,1,19.38,6.63,108775,75,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25100,1025.05,1210.85,1025,1161.45,1159,1161.45,87,1713.64,75.86,14925,1875,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23300,-,-,-,1839.95,-,2693.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,25150,1129.95,1129.95,1129.95,1129.95,1129.95,1129.95,1,19.71,0.85,1650,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24950,-,-,-,1124,1124,1241.8,-,-,-,3300,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,20000,5862.35,6075.8,5860,5980,5980,5980,27,525.87,120.87,372625,-300,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24300,-,-,-,1510,1510,1770.8,-,-,-,75,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,27150,-,-,-,137.6,-,194,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23200,-,-,-,1920.55,-,2790,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24050,-,-,-,1287.4,-,1992.25,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,24550,-,-,-,1500.35,1500.35,1558.4,-,-,-,225,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23000,2910,3125.4,2900,3052.05,3051.2,3052.05,141,2753.26,321.01,632350,2100,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,23900,-,-,-,1389.85,-,2128.7,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,27350,-,-,-,113.9,-,154.75,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,27300,-,-,-,119.45,-,163.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,30-Dec-25,CE,27250,-,-,-,125.25,-,173.5,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,24000,2450,2643.95,2364.75,2586.2,2580,2586.2,173,3443.29,329.29,135150,-3075,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,21000,5350,5350,5350,5350,5350,5250.8,1,19.76,4.01,225,75,25709.85
NIFTY,17-Oct-25,31-Mar-26,CE,22000,4383.2,4383.2,4380.35,4380.95,4380.95,4285.7,5,98.93,16.43,450,225,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,25500,483.6,669.65,480.1,611.9,607.7,611.9,19703,385633.72,8813.84,1332900,-220575,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,23350,2547.45,2547.45,2547.45,2547.45,2547.45,2547.45,1,19.42,1.91,75,75,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,26100,190,294.7,181.3,259.65,258,259.65,9452,186767.62,1744.72,323775,18975,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,24650,1311,1365.15,1311,1365.15,1365.15,1272.45,2,38.98,2,2550,-75,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,24900,940,1152.95,936.7,1085.65,1092.85,1085.65,339,6597.87,267.05,66075,1050,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,25400,549.15,746.45,549.15,687.1,678.95,687.1,2696,52687.02,1328.22,167625,-15600,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,25650,391.95,561.65,390.5,509.1,508.6,509.1,1315,25783.43,486.12,27600,3225,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,24950,892.6,1109.8,892.6,1048.7,1047,1048.7,20,390.13,15.88,8925,-450,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,23300,2500,2596.1,2500,2596.1,2596.1,2596.1,2,38.77,3.82,300,75,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,25550,452.95,633.5,450,578.6,576.1,578.6,1964,38440.61,805.46,28650,-24225,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,24150,1790.95,1790.95,1790.95,1790.95,1790.95,1728,1,19.46,1.35,150,-,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,26800,48.8,70.4,37.7,59.75,59.7,59.75,15573,313708.67,691.37,579750,229200,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,25800,309.45,465.05,306.75,418.2,410.15,418.2,17272,339542.56,5329.36,686625,228150,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,22700,-,-,-,2247.85,-,3149.1,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Nov-25,CE,23600,-,-,-,1819.75,1819.75,2259,-,-,-,75,-,25709.85
